lspe_id,nama_daerah,source_year,source_file,date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_datepublished,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio,award_month,award_quarter,award_weekday,log_tender_minvalue,log_award_value,value_gap,title_word_count,award_title_word_count,supplier_count,award_value_per_day,same_day_award_flag
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultasi Pengawasan Pembangunan Rkb Smkn 48,Services,160182000.0,2015-09-11,Complete,Jasa Konsultasi Pengawasan Pembangunan Rkb Smkn 48,2015-09-25,133045000.0,Pt. Isa Kreasi Mandiri Sejati,14,0.8305864579041341,9,3,4,18.891821232978064,18.70619798234089,-27137000.0,7,7,1,9503214.285714285,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Rehab Berat Kantor Lurah Kwitang Jakarta Pusat,Works,2163610000.0,2015-08-21,Complete,Rehab Berat Kantor Lurah Kwitang Jakarta Pusat,2015-09-25,1733677000.0,Pt. Bintang Jaya Kreasi,35,0.8012890493203488,9,3,4,21.495043960339473,21.273510424020515,-429933000.0,7,7,1,49533628.571428575,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,014. Pemagaran Sma Negeri 52,Works,461864000.0,2015-08-31,Complete,014. Pemagaran Sma Negeri 52,2015-09-25,429870000.0,Pt. Baginta Grasindo Utama,25,0.9307285261462248,9,3,4,19.95078103558075,19.87899339768718,-31994000.0,5,5,1,17194800.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,015. Pemagaran Sma Negeri 72,Works,459565000.0,2015-08-31,Complete,015. Pemagaran Sma Negeri 72,2015-09-25,360745000.0,Pt. Maman Putra Brayan,25,0.7849705699955393,9,3,4,19.94579095003837,19.703681898280383,-98820000.0,5,5,1,14429800.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Rehab Panti Sosial Bina Laras (Psbl) Harapan Sentosa 1,Works,2470359000.0,2015-08-21,Complete,Pelaksanaan Rehab Panti Sosial Bina Laras (Psbl) Harapan Sentosa 1,2015-09-25,2223323000.0,Pt. Maelrisa Permata,35,0.8999999595200535,9,3,4,21.627629321559215,21.52226876096865,-247036000.0,10,10,1,63523514.28571428,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Rehab Panti Sosial Bina Remaja(Psbr)Taruna Jaya,Works,1873930000.0,2015-08-21,Complete,Pelaksanaan Rehab Panti Sosial Bina Remaja(Psbr)Taruna Jaya,2015-09-25,1499223000.0,Pt.Tota Karya Givanni,35,0.8000421573911513,9,3,4,21.35130366734356,21.12821281151324,-374707000.0,7,7,1,42834942.85714286,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Annual Fee (Ats) Oracle,Goods,1495340000.0,2015-08-21,Complete,Pengadaan Annual Fee (Ats) Oracle,2015-09-25,1486292173.65,Pt. Sarana Multi Inovasi,35,0.9939493183155672,9,3,4,21.12561944334988,21.119550382118383,-9047826.349999905,5,5,1,42465490.67571429,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pengadaan Bahan Kimia Blud Puskesmas Kecamatan Setiabudi,Goods,263670000.0,2015-09-11,Complete,Pengadaan Bahan Kimia Blud Puskesmas Kecamatan Setiabudi,2015-09-25,240108000.0,Pt.Sarana Bakti Utama,14,0.9106382978723404,9,3,4,19.390208883001556,19.296599384251422,-23562000.0,7,7,1,17150571.42857143,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Fisik Pemeliharaan Dan Pengadaan Peralatan Me Di Gedung Teater Jakarta Dan Gedung Graha Bhakti Budaya,Services,10487466452.0,2015-09-11,Complete,Pelaksanaan Fisik Pemeliharaan Dan Pengadaan Peralatan Me Di Gedung Teater Jakarta Dan Gedung Graha Bhakti Budaya,2015-09-25,9764377700.0,Pt. Poligon Internusa Pratama,14,0.93105210345039,9,3,4,23.073446709974192,23.00200667174821,-723088752.0,16,16,1,697455550.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat Pengadaan Gerobak Untuk Pkl,Goods,3207050000.0,2015-09-02,Complete,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat Pengadaan Gerobak Untuk Pkl,2015-09-25,2565640000.0,Pt. Biron Ivyindo,23,0.8,9,3,4,21.888617348742624,21.665473797506365,-641410000.0,11,11,1,111549565.2173913,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Perawatan Berat Gedung Sdn Grogol Utara 17,Works,1769343000.0,2015-09-05,Complete,Perawatan Berat Gedung Sdn Grogol Utara 17,2015-09-25,1415370000.0,Pt. Imada Jaya,20,0.7999409950473142,9,3,4,21.293874128749913,21.070656818666073,-353973000.0,7,7,1,70768500.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Sewa Mesin Fotocopy Badan Ptsp Dan Se-Jakarta Pusat,Services,729300000.0,2015-09-04,Complete,Pengadaan Sewa Mesin Fotocopy Badan Ptsp Dan Se-Jakarta Pusat,2015-09-25,466583700.0,Pt. Setiawan Kumalagiri,21,0.6397692307692308,9,3,4,20.40759572932564,19.960947985522715,-262716300.0,9,9,1,22218271.42857143,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Sewa Mesin Fotocopy Ptsp Se-Jakarta Selatan,Services,712800000.0,2015-09-04,Complete,Pengadaan Sewa Mesin Fotocopy Ptsp Se-Jakarta Selatan,2015-09-25,185130000.0,Pt Usaha Digdaya Muncul,21,0.2597222222222222,9,3,4,20.38471143552379,19.03656884436697,-527670000.0,7,7,1,8815714.285714285,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Ac Sentral Gedung Dinas Teknis Gunung Sahari,Works,1766676267.0,2015-09-04,Complete,Pengadaan Ac Sentral Gedung Dinas Teknis Gunung Sahari,2015-09-25,1446285500.0,Pt. Nur Abadi Teknik,21,0.8186477211560346,9,3,4,21.29236580353859,21.09226438310261,-320390767.0,8,8,1,68870738.09523809,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Lift Gedung Dinas Teknis Gunung Sahari,Goods,986176972.0,2015-09-04,Complete,Pengadaan Lift Gedung Dinas Teknis Gunung Sahari,2015-09-25,936558700.0,Cv. Vitaulindo,21,0.9496862394795405,9,3,4,20.709346382262478,20.65772275914404,-49618272.0,7,7,1,44598033.333333336,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pengadaan Bahan Kimia Blud Puskesmas Kecamatan Mampang Prapatan,Goods,283140000.0,2015-09-11,Complete,Pengadaan Bahan Kimia Blud Puskesmas Kecamatan Mampang Prapatan,2015-09-25,268620000.0,Pt.Sarana Bakti Utama,14,0.9487179487179488,9,3,4,19.461452036462447,19.408808303167934,-14520000.0,8,8,1,19187142.85714286,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Revitalisasi Ruang Rapat Dan Kantor Kantor Pemerintah Kota Administrasi Jakarta Pusat,Works,846427000.0,2015-09-11,Complete,Revitalisasi Ruang Rapat Dan Kantor Kantor Pemerintah Kota Administrasi Jakarta Pusat,2015-09-25,719400000.0,Cv. Unggul Persada,14,0.8499256285539095,9,3,4,20.55653451955192,20.393928090615844,-127027000.0,11,11,1,51385714.28571428,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Belanja Jasa Konsultansi Pengawasan (Supervision) Perawatan Gedung Sman 103,Services,84124150.0,2015-09-08,Complete,Belanja Jasa Konsultansi Pengawasan (Supervision) Perawatan Gedung Sman 103,2015-09-25,79981000.0,Pt. Isa Kreasi Mandiri Sejati,17,0.9507495766673424,9,3,4,18.247804253753426,18.197299676933532,-4143150.0,9,9,1,4704764.705882353,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Belanja Jasa Konsultansi Pengawasan (Supervision) Perawatan Gedung Sman 107,Services,84124150.0,2015-09-08,Complete,Belanja Jasa Konsultansi Pengawasan (Supervision) Perawatan Gedung Sman 107,2015-09-25,79970000.0,Pt. Bumi Madani,17,0.950618817545259,9,3,4,18.247804253753426,18.19716213481276,-4154150.0,9,9,1,4704117.647058823,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Penyelesaian Revitalisasi Terminal Rawamangun,Works,9852837000.0,2015-09-08,Complete,Penyelesaian Revitalisasi Terminal Rawamangun,2015-09-25,9730669000.0,"Pt. Jaya Konstruksi Manggala Pratama, Tbk",17,0.9876007286023304,9,3,4,23.011025271066586,22.998548487306913,-122168000.0,4,4,2,572392294.117647,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor (Pelaksanaan Rehab Tempat Pelatihan Loka Bina Karya (Lbk) Ceger),Works,306020000.0,2015-09-08,Complete,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor (Pelaksanaan Rehab Tempat Pelatihan Loka Bina Karya (Lbk) Ceger),2015-09-25,255849000.0,Cv. Rasitabu Mandiri,17,0.8360531991373112,9,3,4,19.5391610205257,19.360097988576133,-50171000.0,15,15,1,15049941.176470589,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor (Pelaksanaan Rehab Tempat Pelatihan Loka Bina Karya (Lbk) Ciracas),Works,305645000.0,2015-09-08,Complete,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor (Pelaksanaan Rehab Tempat Pelatihan Loka Bina Karya (Lbk) Ciracas),2015-09-25,249422000.0,Pt. Citra Toguan Karya,17,0.8160513013463332,9,3,4,19.5379348589969,19.334656803037156,-56223000.0,15,15,1,14671882.352941176,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Perawatan Berat Gedung Sman 87,Works,1817633000.0,2015-09-12,Complete,Perawatan Berat Gedung Sman 87,2015-09-25,1562990000.0,Pt. Mentari Putri Persada,13,0.8599040620411271,9,3,4,21.32080094268632,21.169866491052428,-254643000.0,5,5,1,120230000.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Belanja Modal Pengadaan Alat-Alat Kedokteran Gigi Blud Puskesmas Kecamatan Setiabudi,Goods,253390970.0,2015-09-11,Complete,Belanja Modal Pengadaan Alat-Alat Kedokteran Gigi Blud Puskesmas Kecamatan Setiabudi,2015-09-25,208788800.0,Pt. Sang Timur Jaya Pratama,14,0.8239788497593264,9,3,4,19.350444193803714,19.156833777476876,-44602170.0,10,10,1,14913485.714285715,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pengadaan Belanja Pakaian Kerja Lapangan,Goods,1167177147.0,2015-09-11,Complete,Pengadaan Belanja Pakaian Kerja Lapangan,2015-09-25,873555100.0,Cv. Rodo Rejeki,14,0.7484340335529205,9,3,4,20.87785397650278,20.588081766258668,-293622047.0,5,5,1,62396792.85714286,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Jagakarsa Ii,Works,645052540.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Jagakarsa Ii,2015-09-25,622400790.0,Pt. Mutiara Intrareksa,10,0.9648838682194788,9,3,4,20.28484233035718,20.249094801714538,-22651750.0,12,12,1,62240079.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pasar Minggu I,Works,477516710.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pasar Minggu I,2015-09-25,471915950.0,Pt.Pelangi Warna Abadi,10,0.9882710701370012,9,3,4,19.98410971413132,19.972311457778247,-5600760.0,13,13,1,47191595.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Setiabudi I,Works,479684150.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Setiabudi I,2015-09-25,460534470.0,Pt. Royal Citra Abadi,10,0.9600785641968784,9,3,4,19.988638426526855,19.947898266449844,-19149680.0,12,12,1,46053447.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pancoran,Works,658557900.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pancoran,2015-09-25,570319970.0,Pt. Gemilang Radja Elektrik,10,0.8660134059586864,9,3,4,20.30556300390778,20.161708113925,-88237930.0,11,11,1,57031997.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Tebet Ii,Works,522792490.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Tebet Ii,2015-09-25,508348500.0,Pt.Moedjitaba & Sons,10,0.9723714661624157,9,3,4,20.07469517656605,20.04667779592532,-14443990.0,12,12,1,50834850.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Kebayoran Baru Ii,Works,577535860.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Kebayoran Baru Ii,2015-09-25,568464270.0,Pt.Era Anugrah,10,0.9842925944027094,9,3,4,20.174281095401984,20.15844902133465,-9071590.0,13,13,1,56846427.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Kebayoran Baru I,Works,618118490.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Kebayoran Baru I,2015-09-25,593464080.0,Pt.Bintang Bara Pradana,10,0.9601137801265256,9,3,4,20.24219073005325,20.20148724954228,-24654410.0,13,13,1,59346408.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pasar Minggu Ii,Works,524731790.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pasar Minggu Ii,2015-09-25,505505000.0,Pt. Tomang Jaya Utama Teknika,10,0.9633588237526072,9,3,4,20.078397815729453,20.041068489550938,-19226790.0,13,13,1,50550500.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Cilandak,Works,677573094.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Cilandak,2015-09-25,667583554.0,Redithon Karya Abadi,10,0.985256882115806,9,3,4,20.334027994197392,20.319175116434774,-9989540.0,11,11,1,66758355.4,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Mampang Prapatan,Works,610683040.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Mampang Prapatan,2015-09-25,578537300.0,Pt.Perdana Berkah Tehnik,10,0.9473610074384904,9,3,4,20.230088628035382,20.17601358134388,-32145740.0,12,12,1,57853730.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pesanggrahan,Works,624846420.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Pesanggrahan,2015-09-25,614298410.0,Pt. Nur Abadi Teknik,10,0.9831190358744474,9,3,4,20.253016451104997,20.23599137944678,-10548010.0,11,11,1,61429841.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Jagakarsa I,Works,600612980.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Jagakarsa I,2015-09-25,576591180.0,Pt. Purnama Aneka Raya,10,0.9600045273746832,9,3,4,20.21346132666655,20.172644048219837,-24021800.0,12,12,1,57659118.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Jakarta,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Tebet I,Works,568782500.0,2015-09-15,Complete,Pembangunan / Peningkatan Kualitas Pencahayaan Kota Pada Jalan Mht Kecamatan Tebet I,2015-09-25,534512000.0,Pt. Lumina Marnaek,10,0.9397476188173862,9,3,4,20.159008671212128,20.0968647409369,-34270500.0,12,12,1,53451200.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-25,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Pembangunan Lampu Taman Di Jakarta Selatan,Works,1456243037.0,2015-09-14,Complete,Pelaksanaan Pembangunan Lampu Taman Di Jakarta Selatan,2015-09-25,1354208279.0,Pt. Jaka Surta Wira,11,0.9299328783674726,9,3,4,21.099125694494326,21.026482825308157,-102034758.0,7,7,1,123109843.54545455,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-26,Pemerintah Daerah Provinsi Jakarta,Perawatan Berat Gedung Sman 97,Works,2319943000.0,2015-09-12,Complete,Perawatan Berat Gedung Sman 97,2015-09-26,1969631000.0,Pt. Mortio Maglane,14,0.8489997383556407,9,3,5,21.564808453788334,21.401112053014707,-350312000.0,5,5,1,140687928.57142857,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-26,Pemerintah Daerah Provinsi Jakarta,Rehab Kantor Camat Tanah Abang Jakarta Pusat,Works,3878203000.0,2015-09-14,Complete,Rehab Kantor Camat Tanah Abang Jakarta Pusat,2015-09-26,3678308000.0,Tiara Gading Jaya,12,0.9484567981614164,9,3,5,22.078637739225087,22.025718701057986,-199895000.0,7,7,1,306525666.6666667,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Alat Batimetri Sistem,Goods,869000000.0,2015-08-19,Complete,Pengadaan Alat Batimetri Sistem,2015-09-28,737000000.0,Cv. Sani Putra Pratama,40,0.8481012658227848,9,3,0,20.582853684380414,20.418098451510463,-132000000.0,4,4,1,18425000.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Jakarta,"Normalisasi Sal. Phb. Pulo Nangka, Kec. Pulo Gadung",Works,2998036875.0,2015-08-24,Complete,"Normalisasi Sal. Phb. Pulo Nangka, Kec. Pulo Gadung",2015-09-28,2648594534.0,Pt. Tirta Dhea Addonnics Pratama,35,0.8834429476455322,9,3,0,21.821223536751305,21.697294972100785,-349442341.0,8,8,1,75674129.54285714,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Jakarta,"Normalisasi Saluran Air Kali Baru, Jl. Ja'Ani Nasir Rw. 010 Kel. Cawang",Works,2995793110.0,2015-08-24,Complete,"Normalisasi Saluran Air Kali Baru, Jl. Ja'Ani Nasir Rw. 010 Kel. Cawang",2015-09-28,2626210291.0,Pt. Dovlen Seventy,35,0.8766327294877849,9,3,0,21.82047484514354,21.688807690351876,-369582819.0,12,12,1,75034579.74285714,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Dki Jakarta,Pembangunan Aplikasi Penyajian Data Kependudukan Berbasis Geographic Information System (Gis),Services,107140000.0,2015-08-28,Complete,Pembangunan Aplikasi Penyajian Data Kependudukan Berbasis Geographic Information System (Gis),2015-09-28,88000000.0,Pt. Duta Informatika,31,0.8213552361396304,9,3,0,18.489646957750672,18.292847383806116,-19140000.0,10,10,1,2838709.6774193547,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Jakarta,Pengadaan Alat Peraga Pendidikan Welding Simulator,Goods,2403500000.0,2015-09-02,Complete,Pengadaan Alat Peraga Pendidikan Welding Simulator,2015-09-28,1925000000.0,Pt. Virtual Inter Komunika,26,0.8009153318077803,9,3,0,21.60019184571435,21.37819180520564,-478500000.0,6,6,1,74038461.53846154,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Jakarta,Pembangunan Saluran Phb Sisi Barat Tol Cacing Eramas Kali Cakung (Segmen Hulu),Works,2848794796.0,2015-09-04,Complete,Pembangunan Saluran Phb Sisi Barat Tol Cacing Eramas Kali Cakung (Segmen Hulu),2015-09-28,2478608271.0,Purda Chasea Nola Prana,24,0.8700550402858852,9,3,0,21.770161863543137,21.63096305895735,-370186525.0,12,12,1,103275344.625,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Dki Jakarta,Pembangunan Aplikasi Pendukung Pencetakan Ktp-El,Services,76840000.0,2015-09-04,Complete,Pembangunan Aplikasi Pendukung Pencetakan Ktp-El,2015-09-28,53570000.0,Pt. Citra Sarana Infotama,24,0.6971629359708486,9,3,0,18.157235908878686,17.796499786524308,-23270000.0,5,5,1,2232083.3333333335,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Jakarta,Perawatan Berat Gedung Sdn Ulujami 02,Works,2106436000.0,2015-09-14,Complete,Perawatan Berat Gedung Sdn Ulujami 02,2015-09-28,1760000000.0,Pt. Khajavisi Utama Mandiri,14,0.8355345237168373,9,3,0,21.468263257246047,21.288579646564653,-346436000.0,6,6,1,125714285.71428572,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-28,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Pengawasan Pekerjaan Instalasi Baru Panel Listrik Gedung Blok H,Services,176066000.0,2015-09-17,Complete,Jasa Konsultansi Pengawasan Pekerjaan Instalasi Baru Panel Listrik Gedung Blok H,2015-09-28,169400000.0,Pt. Sewun Indo Konsultan,11,0.9621391978008248,9,3,0,18.986369488387187,18.947773346085416,-6666000.0,11,11,1,15400000.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-29,Pemerintah Daerah Provinsi Jakarta,Jasa Konsultansi Pengawasan Pengadaan Bahu Jalan/Trotoar Kecamatan Cilandak,Services,185968750.0,2015-09-16,Complete,Jasa Konsultansi Pengawasan Pengadaan Bahu Jalan/Trotoar Kecamatan Cilandak,2015-09-29,157300000.0,Pt. Gihon Wahana Cipta,13,0.8458410351201479,9,3,1,19.041089212186648,18.873665374385784,-28668750.0,8,8,1,12100000.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-29,Pemerintah Daerah Provinsi Jakarta,Pembangunan Saluran Jl.Rawa Domba Tahun 2015.,Works,7645765382.0,2015-08-24,Complete,Pembangunan Saluran Jl.Rawa Domba Tahun 2015.,2015-09-29,7123304507.0,Pt. Rosa Lisca,36,0.9316666352030628,9,3,1,22.757417786816543,22.686637570993778,-522460875.0,6,6,1,197869569.6388889,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-29,Pemerintah Daerah Provinsi Jakarta,Pemasangan Wallpaper Dinding Dan Partisi Serta Pemasangan Parquet Lantai Pada Lantai 2 Blok P Kantor Wkju,Works,533331000.0,2015-09-02,Complete,Pemasangan Wallpaper Dinding Dan Partisi Serta Pemasangan Parquet Lantai Pada Lantai 2 Blok P Kantor Wkju,2015-09-29,486000000.0,Cv. Bani Jaya Bersaudara,27,0.911253986736192,9,3,1,20.094652804389476,20.001719183922383,-47331000.0,16,16,1,18000000.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-29,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Rehab Panti Sosial Asuhan Anak (Psaa) Putra Utama 4,Works,2365089000.0,2015-08-21,Complete,Pelaksanaan Rehab Panti Sosial Asuhan Anak (Psaa) Putra Utama 4,2015-09-29,1954460000.0,Pt. Alma Karya Sejati,39,0.826379049583335,9,3,1,21.58408149074036,21.39337977790729,-410629000.0,10,10,1,50114358.974358976,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-29,Pemerintah Daerah Provinsi Jakarta,Belanja Modal Pengadaan Konstruksi / Pembelian Gedung Kantor Lanjutan Rehab Total Kantor Lurah Tegal Alur,Works,2936242682.11,2015-09-09,Complete,Belanja Modal Pengadaan Konstruksi / Pembelian Gedung Kantor Lanjutan Rehab Total Kantor Lurah Tegal Alur,2015-09-29,2687850000.0,Pt. Himindo Citra Mandiri,20,0.9154045802741674,9,3,1,21.80039660201773,21.712007454850852,-248392682.11000013,15,15,1,134392500.0,0
127,Jakarta,2015,ocds-data-tender-2015-127.json,2015-09-29,Pemerintah Daerah Provinsi Jakarta,Belanja Modal Pengadaan Konstruksi / Pembelian Gedung Kantor Lanjutan Rehab Total Kantor Lurah Rawa Buaya,Works,2782636809.0,2015-09-09,Complete,Belanja Modal Pengadaan Konstruksi / Pembelian Gedung Kantor Lanjutan Rehab Total Kantor Lurah Rawa Buaya,2015-09-29,2532200000.0,Pt. Tritunggal Mitra Perdana,20,0.9100001810548896,9,3,1,21.746664807919643,21.65235432744534,-250436809.0,15,15,1,126610000.0,0
